WO_NO,CUSTOMER_NO,CUSTOMER_SITE_NO,WORK_STARTED_DATETIME,WORK_FINISHED_DATETIME,PRIORITY_ID,CONTRACT,PM_NO,ALERT_EVENT_ID,EVENT_TIME,Priority,EVENT_DESCRIPTION,HWID,response_hours
54756661,100279959,999154922,2025-07-30 06:00:00,30.7.2025 13:30,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,107.17055555555555
54755109,100279959,999154922,2025-07-30 06:04:00,30.7.2025 14:04,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,107.23722222222223
54754026,100279959,999154922,2025-07-30 06:14:00,30.7.2025 9:59,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,107.40388888888889
54758769,100000413,998389833,2025-07-30 06:35:00,30.7.2025 13:35,,SP,,738540.0,2025-07-23 14:56:41,60.0,"Sarankulman kiinteistö, PRI:1, PALAUTUNUT, 23.07.2025 14.55.42, Pakastin 2023 normaali",G00000005045,159.63861111111112
54756270,100279959,999154922,2025-07-30 06:44:00,30.7.2025 14:44,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,107.90388888888889
7016808,100279959,999154922,2025-07-30 06:46:00,30.7.2025 15:03,3.0,KH,609873.0,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,107.93722222222222
54756741,100279959,999154922,2025-07-30 07:17:00,30.7.2025 15:17,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,108.45388888888888
54753950,100000413,998389833,2025-07-30 07:30:00,30.7.2025 11:10,,SP,,738540.0,2025-07-23 14:56:41,60.0,"Sarankulman kiinteistö, PRI:1, PALAUTUNUT, 23.07.2025 14.55.42, Pakastin 2023 normaali",G00000005045,160.55527777777777
54755192,100000413,998389833,2025-07-30 07:30:00,30.7.2025 15:30,,SP,,738540.0,2025-07-23 14:56:41,60.0,"Sarankulman kiinteistö, PRI:1, PALAUTUNUT, 23.07.2025 14.55.42, Pakastin 2023 normaali",G00000005045,160.55527777777777
54754676,100000413,998389833,2025-07-30 07:46:00,30.7.2025 7:47,,SP,,738540.0,2025-07-23 14:56:41,60.0,"Sarankulman kiinteistö, PRI:1, PALAUTUNUT, 23.07.2025 14.55.42, Pakastin 2023 normaali",G00000005045,160.82194444444445
54755441,100000413,998389833,2025-07-30 07:52:00,30.7.2025 14:00,,SP,,738540.0,2025-07-23 14:56:41,60.0,"Sarankulman kiinteistö, PRI:1, PALAUTUNUT, 23.07.2025 14.55.42, Pakastin 2023 normaali",G00000005045,160.92194444444445
54754801,100279959,999154922,2025-07-30 08:00:00,30.7.2025 16:00,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,109.17055555555555
54757889,100279959,999154922,2025-07-30 08:00:00,30.7.2025 16:00,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,109.17055555555555
54356944,100000413,998389833,2025-07-30 08:41:00,30.7.2025 9:56,3.0,KT,,738540.0,2025-07-23 14:56:41,60.0,"Sarankulman kiinteistö, PRI:1, PALAUTUNUT, 23.07.2025 14.55.42, Pakastin 2023 normaali",G00000005045,161.7386111111111
54754112,100279959,999154922,2025-07-30 09:11:00,30.7.2025 13:00,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,110.35388888888889
54658809,100279959,999154922,2025-07-30 09:48:00,30.7.2025 9:49,3.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,110.97055555555555
54717073,100279959,999154922,2025-07-30 09:51:00,30.7.2025 9:51,2.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,111.02055555555556
54701452,100279959,999154922,2025-07-30 09:52:00,30.7.2025 9:52,2.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,111.03722222222223
54740853,100000413,998389833,2025-07-30 10:00:00,8.8.2025 14:16,4.0,KT,,738540.0,2025-07-23 14:56:41,60.0,"Sarankulman kiinteistö, PRI:1, PALAUTUNUT, 23.07.2025 14.55.42, Pakastin 2023 normaali",G00000005045,163.05527777777777
54758910,100000413,998389833,2025-07-30 10:19:00,30.7.2025 14:00,,SP,,738540.0,2025-07-23 14:56:41,60.0,"Sarankulman kiinteistö, PRI:1, PALAUTUNUT, 23.07.2025 14.55.42, Pakastin 2023 normaali",G00000005045,163.37194444444444
54740895,100000413,998389833,2025-07-30 10:24:00,30.7.2025 11:15,4.0,KH,,738540.0,2025-07-23 14:56:41,60.0,"Sarankulman kiinteistö, PRI:1, PALAUTUNUT, 23.07.2025 14.55.42, Pakastin 2023 normaali",G00000005045,163.45527777777778
54754050,100279959,999154922,2025-07-30 10:29:00,30.7.2025 14:14,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,111.65388888888889
54753808,100000413,998389833,2025-07-30 11:40:00,30.7.2025 15:30,,SP,,738540.0,2025-07-23 14:56:41,60.0,"Sarankulman kiinteistö, PRI:1, PALAUTUNUT, 23.07.2025 14.55.42, Pakastin 2023 normaali",G00000005045,164.72194444444443
54740894,100279959,999154922,2025-07-30 13:01:00,30.7.2025 14:27,5.0,KT,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,114.18722222222222
54740936,100000413,998389833,2025-07-30 13:23:00,30.7.2025 13:23,3.0,KT,,738540.0,2025-07-23 14:56:41,60.0,"Sarankulman kiinteistö, PRI:1, PALAUTUNUT, 23.07.2025 14.55.42, Pakastin 2023 normaali",G00000005045,166.4386111111111
54740931,100279959,999154922,2025-07-30 13:47:00,30.7.2025 14:26,5.0,KT,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,114.95388888888888
54740915,100279959,999154922,2025-07-30 14:27:00,30.7.2025 14:28,5.0,KT,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,115.62055555555555
54740888,100279959,999154922,2025-07-30 14:28:00,30.7.2025 15:31,5.0,KT,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,115.63722222222222
54741332,100279959,999154922,2025-07-30 16:01:00,30.7.2025 16:03,6.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,117.18722222222222
54756929,100000413,998389833,2025-07-31 05:00:00,31.7.2025 11:15,,SP,,,,,,,
54756900,100279959,999154922,2025-07-31 05:00:00,31.7.2025 13:00,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,130.17055555555555
54754181,100279959,999154922,2025-07-31 05:00:00,31.7.2025 13:00,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,130.17055555555555
54755175,100279959,999154922,2025-07-31 05:58:00,31.7.2025 13:58,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,131.13722222222222
54752870,100000413,998389833,2025-07-31 06:00:00,31.7.2025 7:49,,SP,,,,,,,
54758193,100000413,998389833,2025-07-31 06:00:00,31.7.2025 14:00,,SP,,,,,,,
54757876,100000413,998389833,2025-07-31 06:00:00,31.7.2025 9:42,,SP,,,,,,,
54756405,100279959,999154922,2025-07-31 06:00:00,31.7.2025 10:14,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,131.17055555555555
54757087,100279959,999154922,2025-07-31 06:00:00,31.7.2025 14:00,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,131.17055555555555
54757845,100000413,998389833,2025-07-31 06:35:00,31.7.2025 12:34,,SP,,,,,,,
7018419,100279959,999154922,2025-07-31 06:43:00,31.7.2025 15:01,3.0,KH,609873.0,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,131.88722222222222
54756755,100279959,999154922,2025-07-31 07:17:00,31.7.2025 15:17,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,132.45388888888888
54757257,100000413,998389833,2025-07-31 07:30:00,31.7.2025 11:10,,SP,,,,,,,
54756323,100000413,998389833,2025-07-31 07:30:00,31.7.2025 11:10,,SP,,,,,,,
54752832,100000413,998389833,2025-07-31 07:49:00,31.7.2025 14:00,,SP,,,,,,,
54757914,100279959,999154922,2025-07-31 08:00:00,31.7.2025 16:00,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,133.17055555555555
54754894,100279959,999154922,2025-07-31 08:00:00,31.7.2025 16:00,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,133.17055555555555
7018156,100000413,998389833,2025-07-31 08:11:00,31.7.2025 9:40,2.0,KH,534323.0,,,,,,
54728725,100279959,999154922,2025-07-31 08:57:00,1.8.2025 9:27,4.0,KT,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,134.12055555555557
54754081,100279959,999154922,2025-07-31 09:03:00,31.7.2025 16:33,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,134.22055555555556
7018164,100000413,998389833,2025-07-31 09:40:00,31.7.2025 14:02,3.0,KH,534326.0,,,,,,
54757860,100000413,998389833,2025-07-31 10:12:00,31.7.2025 14:00,,SP,,,,,,,
54756427,100279959,999154922,2025-07-31 10:44:00,31.7.2025 14:00,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,135.9038888888889
54757121,100000413,998389833,2025-07-31 11:40:00,31.7.2025 15:30,,SP,,,,,,,
54756315,100000413,998389833,2025-07-31 11:40:00,31.7.2025 15:30,,SP,,,,,,,
54746596,100279959,999154922,2025-07-31 12:52:00,31.7.2025 15:32,1.0,KT,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,138.03722222222223
54663015,100279959,999154922,2025-07-31 14:01:00,31.7.2025 14:02,3.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.18722222222223
54712247,100279959,999154922,2025-07-31 14:02:00,31.7.2025 14:02,2.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.20388888888888
54735428,100279959,999154922,2025-07-31 14:04:00,31.7.2025 14:05,4.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.23722222222221
54735451,100279959,999154922,2025-07-31 14:05:00,31.7.2025 14:06,3.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.2538888888889
54617916,100279959,999154922,2025-07-31 14:08:00,31.7.2025 14:09,6.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.30388888888888
54632952,100279959,999154922,2025-07-31 14:08:00,31.7.2025 14:09,4.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.30388888888888
54679459,100279959,999154922,2025-07-31 14:09:00,31.7.2025 14:10,4.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.32055555555556
54653453,100279959,999154922,2025-07-31 14:09:00,31.7.2025 14:09,3.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.32055555555556
54692635,100279959,999154922,2025-07-31 14:10:00,31.7.2025 14:10,2.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.3372222222222
54673743,100279959,999154922,2025-07-31 14:11:00,31.7.2025 14:12,3.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.3538888888889
54673742,100279959,999154922,2025-07-31 14:11:00,31.7.2025 14:11,3.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.3538888888889
54694111,100279959,999154922,2025-07-31 14:11:00,31.7.2025 14:11,4.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.3538888888889
54685510,100279959,999154922,2025-07-31 14:12:00,31.7.2025 14:13,3.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.37055555555557
54735467,100279959,999154922,2025-07-31 14:13:00,31.7.2025 14:14,4.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.38722222222222
54679232,100279959,999154922,2025-07-31 14:16:00,31.7.2025 14:16,2.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.43722222222223
54663029,100279959,999154922,2025-07-31 14:19:00,31.7.2025 14:24,3.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.48722222222221
54624272,100279959,999154922,2025-07-31 14:35:00,31.7.2025 14:35,4.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.7538888888889
54633029,100279959,999154922,2025-07-31 14:37:00,31.7.2025 14:38,3.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.78722222222223
54692544,100279959,999154922,2025-07-31 14:39:00,31.7.2025 14:39,4.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.82055555555556
54653436,100279959,999154922,2025-07-31 14:40:00,31.7.2025 14:41,4.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.8372222222222
54692728,100279959,999154922,2025-07-31 14:41:00,31.7.2025 14:41,3.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.8538888888889
54685499,100279959,999154922,2025-07-31 14:44:00,31.7.2025 14:46,4.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.9038888888889
54673745,100279959,999154922,2025-07-31 14:47:00,31.7.2025 14:48,3.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.95388888888888
54692523,100279959,999154922,2025-07-31 14:48:00,31.7.2025 14:49,3.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,139.97055555555556
54722243,100279959,999154922,2025-07-31 14:52:00,31.7.2025 14:53,2.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,140.03722222222223
54647608,100279959,999154922,2025-07-31 14:55:00,31.7.2025 14:58,2.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,140.0872222222222
54666916,100279959,999154922,2025-07-31 14:58:00,31.7.2025 14:58,2.0,KH,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,140.13722222222222
54763214,100000413,998389833,2025-08-01 05:00:00,1.8.2025 11:20,,SP,,,,,,,
54763718,100279959,999154922,2025-08-01 05:00:00,1.8.2025 13:00,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,154.17055555555555
54764726,100279959,999154922,2025-08-01 05:00:00,1.8.2025 8:39,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,154.17055555555555
54762218,100279959,999154922,2025-08-01 05:20:00,1.8.2025 9:13,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,154.5038888888889
54765212,100000413,998389833,2025-08-01 06:00:00,1.8.2025 10:46,,SP,,,,,,,
54765247,100000413,998389833,2025-08-01 06:00:00,1.8.2025 14:00,,SP,,,,,,,
54762430,100000413,998389833,2025-08-01 06:00:00,1.8.2025 7:57,,SP,,,,,,,
54760910,100279959,999154922,2025-08-01 06:00:00,1.8.2025 13:30,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,155.17055555555555
54764615,100279959,999154922,2025-08-01 06:00:00,1.8.2025 14:00,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,155.17055555555555
54764818,100000413,998389833,2025-08-01 06:35:00,1.8.2025 12:34,,SP,,,,,,,
7020075,100279959,999154922,2025-08-01 06:48:00,1.8.2025 15:07,3.0,KH,609873.0,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,155.97055555555556
7015148,100279959,999154922,2025-08-01 07:15:00,1.8.2025 7:15,3.0,KH,430479.0,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,156.42055555555555
54763467,100279959,999154922,2025-08-01 07:25:00,1.8.2025 11:27,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,156.5872222222222
54763118,100000413,998389833,2025-08-01 07:30:00,1.8.2025 11:11,,SP,,,,,,,
54763280,100000413,998389833,2025-08-01 07:30:00,1.8.2025 11:10,,SP,,,,,,,
54763098,100279959,999154922,2025-08-01 07:37:00,1.8.2025 12:37,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,156.78722222222223
54741312,100000413,998389833,2025-08-01 07:51:00,1.8.2025 7:52,4.0,KT,,,,,,,
54762391,100000413,998389833,2025-08-01 07:57:00,1.8.2025 9:39,,SP,,,,,,,
54760882,100279959,999154922,2025-08-01 08:00:00,1.8.2025 16:00,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,157.17055555555555
54764670,100279959,999154922,2025-08-01 09:09:00,1.8.2025 13:00,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,158.32055555555556
54765636,100279959,999154922,2025-08-01 09:43:00,1.8.2025 13:20,,SP,,335463.0,2025-07-25 18:49:46,60.0,Source: Neles:338TE16 KOMPRESSORIHUONE Ä SITE00001 ö 020 ö 051 VAK-5 IV-KONEHUONE 4_ Text: Clear Sensor High Alarm,G00400907582,158.88722222222222
54762356,100000413,998389833,2025-08-01 10:09:00,1.8.2025 14:00,,SP,,,,,,,
54752024,100279959,999488386,2025-08-01 10:59:00,1.8.2025 10:59,3.0,KH,,,,,,,
54765174,100000413,998389833,2025-08-01 11:16:00,1.8.2025 14:00,,SP,,,,,,,
54763270,100000413,998389833,2025-08-01 11:40:00,1.8.2025 15:30,,SP,,,,,,,
